txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status,original_txn_id,txn_id_normalized,original_user_id,user_id_normalized,original_merchant_id,merchant_id_normalized,txn_id_duplicate_count,txn_id_is_duplicate,amount_numeric,amount_missing,amount_parse_failed,amount_is_negative,amount_is_zero,timestamp_clean,timestamp_missing,timestamp_parse_failed,timestamp_was_epoch,utr_clean,utr_missing,utr_invalid,mcc_clean,mcc_missing,status_raw,status_clean,source_dataset,source_row_number,user_fk_missing,merchant_fk_missing,kyc_status_clean,pan_clean,aadhaar_clean,monthly_income_numeric,city_clean,state_clean,occupation_clean,kyc_duplicate_entity_flag,merchant_mcc_clean,merchant_category_clean,merchant_status_clean,business_type_clean,merchant_duplicate_entity_flag,chargeback_count,total_disputed_amount,max_severity,first_chargeback_timestamp,latest_chargeback_timestamp,transaction_has_kyc,transaction_has_merchant,transaction_has_chargeback,utr_missing_flag,amount_negative_flag,timestamp_invalid_flag,duplicate_txn_id_flag,referential_integrity_issue_flag,chargeback_report_delay_hours,dispute_after_7_days_flag,has_chargeback
TXN00017971,01/03/2026 10:55:10,USR62625,MCH9776,1198.21,UTR7890902701,5812,TXN_SUCCESS,TXN00017971,TXN00017971,USR62625,USR62625,MCH9776,MCH9776,1,False,1198.21,False,False,False,False,2026-01-03 10:55:10,False,False,False,UTR7890902701,False,False,5812,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,53,False,True,REJECTED,PKERK1510Y,946516245736,28952.0,Jalandhar,Punjab,Salaried,True,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00016152,01-21-2026 09:16:16 AM,USR20475,MCH5563,13950.77,UTR8762321453,05411,Success,TXN00016152,TXN00016152,USR20475,USR20475,MCH5563,MCH5563,1,False,13950.77,False,False,False,False,2026-01-21 09:16:16,False,False,False,UTR8762321453,False,False,5411,False,Success,SUCCESS,track1_upi_transactions,54,True,False,,,,,,,,,,GARMENTS,ACTIVE,SOLE_PROPRIETOR,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00011334,2026-03-29 13:01:14,USR32767,MCH8033,18247.02,UTR4892994283,5812,S,TXN00011334,TXN00011334,USR32767,USR32767,MCH8033,MCH8033,1,False,18247.02,False,False,False,False,2026-03-29 13:01:14,False,False,False,UTR4892994283,False,False,5812,False,S,SUCCESS,track1_upi_transactions,55,False,False,KYC_DONE,HBFFH5169P,584280034012,17051.0,New Delhi,Delhi,Gig Worker,True,5311,DEPARTMENT STORE,SUSPENDED,INDIVIDUAL,True,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00012493,2026-03-20 10:23:23,USR18021,MCH3684,8404.49,UTR0110455957,5812,TXN_SUCCESS,TXN00012493,TXN00012493,USR18021,USR18021,MCH3684,MCH3684,1,False,8404.49,False,False,False,False,2026-03-20 10:23:23,False,False,False,UTR0110455957,False,False,5812,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,56,False,False,VERIFIED,OHJXT6607K,869340906983,-34190.0,Jalandhar,Punjab,Self Employed,False,misc,GROCERY_STORE,ACTIVE,PARTNERSHIP,False,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00002376,2026/02/02,USR38437,MCH4578,6891.78,UTR5079845432,5411,SUCCESS,TXN00002376,TXN00002376,USR38437,USR38437,MCH4578,MCH4578,1,False,6891.78,False,False,False,False,2026-02-02 00:00:00,False,False,False,UTR5079845432,False,False,5411,False,SUCCESS,SUCCESS,track1_upi_transactions,57,False,False,VERIFIED,MAFQZ1680,884870923353,,Jalandar,Punjab,Freelancer,False,5942,BOOK STORE,INACTIVE,PRIVATE LIMITED,True,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00016897,2026-02-01 02:05:20,USR67814,MCH5171,"₹1,728.83",UTR9272463214,4131,SUCCESS,TXN00016897,TXN00016897,USR67814,USR67814,MCH5171,MCH5171,1,False,1728.83,False,False,False,False,2026-02-01 02:05:20,False,False,False,UTR9272463214,False,False,4131,False,SUCCESS,SUCCESS,track1_upi_transactions,58,True,False,,,,,,,,,4131,TRANSPORTATION,ACTIVE,PARTNERSHIP,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00003924,2026-02-09 22:29:17,USR42819,MCH7536,Rs. 6655.55,UTR9885770586,4131,Declined,TXN00003924,TXN00003924,USR42819,USR42819,MCH7536,MCH7536,1,False,6655.55,False,False,False,False,2026-02-09 22:29:17,False,False,False,UTR9885770586,False,False,4131,False,Declined,FAILED,track1_upi_transactions,59,True,False,,,,,,,,,5311,DEPT_STORE,ACTIVE,PARTNERSHIP,False,1.0,2479.92,M,,,False,True,True,False,False,False,False,True,,False,True
TXN00012810,2026/01/28,USR16089,MCH3478,14920.61,UTR2659964448,5912,S,TXN00012810,TXN00012810,USR16089,USR16089,MCH3478,MCH3478,1,False,14920.61,False,False,False,False,2026-01-28 00:00:00,False,False,False,UTR2659964448,False,False,5912,False,S,SUCCESS,track1_upi_transactions,60,False,True,VERIFIED,BCWCO0015A,328215447433,19258.0,Ludhiana,Punjab,Student,False,,,,,,2.0,0.0,"LOW,P3",2026-02-24 00:00:00,2026-10-02 16:43:00,True,False,True,False,False,False,False,True,648.0,True,True
TXN00014604,02-07-2026 12:55:35 AM,USR90912,MCH3992,6800.75,UTR3515806131,4131,COMPLETED,TXN00014604,TXN00014604,USR90912,USR90912,MCH3992,MCH3992,1,False,6800.75,False,False,False,False,2026-02-07 00:55:35,False,False,False,UTR3515806131,False,False,4131,False,COMPLETED,SUCCESS,track1_upi_transactions,61,False,True,VERIFIED,ZSWOJ5381M,131602605776,106657.0,Kolkata,West Bengal,Gig Worker,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00008536,2026-01-30 07:20:31,USR90160,MCH8495,"₹8,104.15",,5912,Success,TXN00008536,TXN00008536,USR90160,USR90160,MCH8495,MCH8495,1,False,8104.15,False,False,False,False,2026-01-30 07:20:31,False,False,False,,True,False,5912,False,Success,SUCCESS,track1_upi_transactions,62,True,True,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,True,,False,False
TXN00014556,15/01/2026 17:25:05,USR81688,MCH2222,Rs. 10183.23,UTR4323114461,5912,COMPLETED,TXN00014556,TXN00014556,USR81688,USR81688,MCH2222,MCH2222,1,False,10183.23,False,False,False,False,2026-01-15 17:25:05,False,False,False,UTR4323114461,False,False,5912,False,COMPLETED,SUCCESS,track1_upi_transactions,63,False,False,VERIFIED,KFAQW1495U,XXXX-XXXX-1034,10570.0,Calcutta,West Bengal,Freelancer,False,UNKNOWN,CLOTHS,ACTIVE,SOLE PROPRIETOR,False,1.0,13308.54,P3,2026-02-17 17:36:49,2026-02-17 17:36:49,True,True,True,False,False,False,False,False,792.1955555555555,True,True
TXN00004965,2026-01-17 05:03:06,USR65014,MCH3468,12070.2,UTR0153287222,4131,SUCCESS,TXN00004965,TXN00004965,USR65014,USR65014,MCH3468,MCH3468,1,False,12070.2,False,False,False,False,2026-01-17 05:03:06,False,False,False,UTR0153287222,False,False,4131,False,SUCCESS,SUCCESS,track1_upi_transactions,64,False,False,VERIFIED,ILLEJ9926F,XXXX-XXXX-1824,20483.0,Jalandhar,Punjab,Business Owner,False,,HOSPITALITY,ENABLED,PRIVATE_LIMITED,False,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00012380,29/03/2026 17:51:12,USR11339,MCH9899,22522.69,UTR5306302554,4131,SUCCESS,TXN00012380,TXN00012380,USR11339,USR11339,MCH9899,MCH9899,1,False,22522.69,False,False,False,False,2026-03-29 17:51:12,False,False,False,UTR5306302554,False,False,4131,False,SUCCESS,SUCCESS,track1_upi_transactions,65,False,True,PENDING,LPVKE-2008-X,379248652799,29249.0,Kolkata,West Bengal,Farmer,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00016736,2026-02-13 10:42:16,USR86671,MCH1318,22925.42,UTR8483573352,05411,SUCCESS,TXN00016736,TXN00016736,USR86671,USR86671,MCH1318,MCH1318,1,False,22925.42,False,False,False,False,2026-02-13 10:42:16,False,False,False,UTR8483573352,False,False,5411,False,SUCCESS,SUCCESS,track1_upi_transactions,66,True,False,,,,,,,,,4814,TELECOM,ACTIVE,PRIVATE_LIMITED,False,1.0,15548.64,P3,2026-02-10 17:51:46,2026-02-10 17:51:46,False,True,True,False,False,False,False,True,,False,True
TXN00006289,2026-02-18 07:48:57,USR35502,MCH6411,24165.1,UTR8869496578,,S,TXN00006289,TXN00006289,USR35502,USR35502,MCH6411,MCH6411,1,False,24165.1,False,False,False,False,2026-02-18 07:48:57,False,False,False,UTR8869496578,False,False,,True,S,SUCCESS,track1_upi_transactions,67,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00013908,19/02/2026 08:21:13,USR13844,MCH6787,Rs. 915.95,UTR5021961853,5411,S,TXN00013908,TXN00013908,USR13844,USR13844,MCH6787,MCH6787,1,False,915.95,False,False,False,False,2026-02-19 08:21:13,False,False,False,UTR5021961853,False,False,5411,False,S,SUCCESS,track1_upi_transactions,68,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00005968,2026/02/20,USR20374,MCH9694,"INR 2,195",UTR0092134543,5411,TXN_SUCCESS,TXN00005968,TXN00005968,USR20374,USR20374,MCH9694,MCH9694,1,False,2195.0,False,False,False,False,2026-02-20 00:00:00,False,False,False,UTR0092134543,False,False,5411,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,69,False,True,VERIFIED,KKDFF2975S,297833208769,38019.0,Kolkata,West Bengal,Freelancer,False,,,,,,1.0,2917.69,CRITICAL,2026-03-21 00:00:00,2026-03-21 00:00:00,True,False,True,False,False,False,False,True,696.0,True,True
TXN00010276,2026-01-14 14:05:26,USR50541,MCH2324,"12,011.12",UTR4772427896,5812,Pending,TXN00010276,TXN00010276,USR50541,USR50541,MCH2324,MCH2324,1,False,12011.12,False,False,False,False,2026-01-14 14:05:26,False,False,False,UTR4772427896,False,False,5812,False,Pending,PENDING,track1_upi_transactions,70,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00006474,16/01/2026 05:40:02,USR15164,MCH2258,"₹24,223.92",UTR6806916882,5411,Declined,TXN00006474,TXN00006474,USR15164,USR15164,MCH2258,MCH2258,1,False,24223.92,False,False,False,False,2026-01-16 05:40:02,False,False,False,UTR6806916882,False,False,5411,False,Declined,FAILED,track1_upi_transactions,71,False,False,VERIFIED,HQBVQ8943,683317501824,-32221.0,Pune,Maharashtra,Retired,False,5311,DEPT_STORE,ACTIVE,SOLE_PROPRIETOR,False,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00010498,2026-02-02 10:57:46,USR80912,MCH8382,14757.01,UTR4263242407,4131,SUCCESS,TXN00010498,TXN00010498,USR80912,USR80912,MCH8382,MCH8382,1,False,14757.01,False,False,False,False,2026-02-02 10:57:46,False,False,False,UTR4263242407,False,False,4131,False,SUCCESS,SUCCESS,track1_upi_transactions,72,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00014376,2026-03-07 04:27:25,USR70302,MCH5376,"20,627.72",UTR2595478610,05411,COMPLETED,TXN00014376,TXN00014376,USR70302,USR70302,MCH5376,MCH5376,1,False,20627.72,False,False,False,False,2026-03-07 04:27:25,False,False,False,UTR2595478610,False,False,5411,False,COMPLETED,SUCCESS,track1_upi_transactions,73,True,False,,,,,,,,,4814,PHONE SERVICE,ACTIVE,SOLE PROPRIETOR,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00000489,1768548876,USR16400,MCH8181,23760.78,UTR6606633603,7011,Success,TXN00000489,TXN00000489,USR16400,USR16400,MCH8181,MCH8181,1,False,23760.78,False,False,False,False,2026-01-16 07:34:36,False,False,True,UTR6606633603,False,False,7011,False,Success,SUCCESS,track1_upi_transactions,74,False,False,VERIFIED,HRENB3120G,0412593203,19454.0,Hyd,Telangana,Retired,False,4131,TRANSPORTATION,ACTIVE,INDIVIDUAL,False,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00015714,2026-01-13 22:39:19,USR28439,MCH5333,21372.31,UTR6760441626,5812,TXN_SUCCESS,TXN00015714,TXN00015714,USR28439,USR28439,MCH5333,MCH5333,1,False,21372.31,False,False,False,False,2026-01-13 22:39:19,False,False,False,UTR6760441626,False,False,5812,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,75,True,False,,,,,,,,,4814,TELECOM,INACTIVE,SOLE_PROPRIETOR,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00014711,02-06-2026 08:05:02 AM,USR90525,MCH9888,10222.36,UTR4063458835,05411,COMPLETED,TXN00014711,TXN00014711,USR90525,USR90525,MCH9888,MCH9888,1,False,10222.36,False,False,False,False,2026-02-06 08:05:02,False,False,False,UTR4063458835,False,False,5411,False,COMPLETED,SUCCESS,track1_upi_transactions,76,True,False,,,,,,,,,5912,PHARMACY,ACTIVE,SOLE-PROPRIETOR,True,1.0,1709.84,P4,2026-01-25 00:00:00,2026-01-25 00:00:00,False,True,True,False,False,False,False,True,,False,True
TXN00018474,2026-02-04 14:40:14,USR50590,MCH6271,10839.22,UTR 4596136519,05411,COMPLETED,TXN00018474,TXN00018474,USR50590,USR50590,MCH6271,MCH6271,1,False,10839.22,False,False,False,False,2026-02-04 14:40:14,False,False,False,UTR4596136519,False,False,5411,False,COMPLETED,SUCCESS,track1_upi_transactions,77,False,True,KYC_DONE,OAHHF6343R,XXXX-XXXX-3761,10631.0,Amritsar,Punjab,Self Employed,True,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00000224,2026-03-01 03:00:12,USR15259,MCH1799,"₹9,199.22",UTR2738330060,,TXN_SUCCESS,TXN00000224,TXN00000224,USR15259,USR15259,MCH1799,MCH1799,1,False,9199.22,False,False,False,False,2026-03-01 03:00:12,False,False,False,UTR2738330060,False,False,,True,TXN_SUCCESS,SUCCESS,track1_upi_transactions,78,False,True,REJECTED,WNVSQ9086E,809261821600,58580.0,Amritsar,Punjab,Gig Worker,True,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00005633,01-29-2026 07:58:11 AM,USR69720,MCH9129,"₹4,672.89",UTR4546388237,7011,SUCCESS,TXN00005633,TXN00005633,USR69720,USR69720,MCH9129,MCH9129,1,False,4672.89,False,False,False,False,2026-01-29 07:58:11,False,False,False,UTR4546388237,False,False,7011,False,SUCCESS,SUCCESS,track1_upi_transactions,79,True,False,,,,,,,,,5411,GROCERY,ENABLED,PARTNERSHIP,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00004328,2026-02-03 11:49:56,USR19395,MCH4330,Rs. 24563.21,UTR7701194945,,Success,TXN00004328,TXN00004328,USR19395,USR19395,MCH4330,MCH4330,1,False,24563.21,False,False,False,False,2026-02-03 11:49:56,False,False,False,UTR7701194945,False,False,,True,Success,SUCCESS,track1_upi_transactions,80,False,False,VERIFIED,ETJAE 0488 J,184910640723,21857.0,Jpr,Rajasthan,Gig Worker,False,4131,TRANSPRT,ACTIVE,INDIVIDUAL,False,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00009685,2026-02-17 05:55:50,USR48293,MCH3778,13853.0,UTR0416062097,7011,S,TXN00009685,TXN00009685,USR48293,USR48293,MCH3778,MCH3778,1,False,13853.0,False,False,False,False,2026-02-17 05:55:50,False,False,False,UTR0416062097,False,False,7011,False,S,SUCCESS,track1_upi_transactions,81,True,False,,,,,,,,,,PHONE SERVICE,INACTIVE,INDIVIDUAL,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00002724,2026-03-14 04:01:56,USR74105,MCH2807,11455.31,UTR9017145438,5411,Success,TXN00002724,TXN00002724,USR74105,USR74105,MCH2807,MCH2807,1,False,11455.31,False,False,False,False,2026-03-14 04:01:56,False,False,False,UTR9017145438,False,False,5411,False,Success,SUCCESS,track1_upi_transactions,82,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00012687,2026-01-21 02:49:51,USR17936,MCH4330,"INR 15,994",UTR9292098304,,COMPLETED,TXN00012687,TXN00012687,USR17936,USR17936,MCH4330,MCH4330,1,False,15994.0,False,False,False,False,2026-01-21 02:49:51,False,False,False,UTR9292098304,False,False,,True,COMPLETED,SUCCESS,track1_upi_transactions,83,True,False,,,,,,,,,4131,TRANSPRT,ACTIVE,INDIVIDUAL,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00013883,31/01/2026 20:52:51,USR66862,MCH5569,16368.07,UTR2460914781,5912,Success,TXN00013883,TXN00013883,USR66862,USR66862,MCH5569,MCH5569,1,False,16368.07,False,False,False,False,2026-01-31 20:52:51,False,False,False,UTR2460914781,False,False,5912,False,Success,SUCCESS,track1_upi_transactions,84,True,False,,,,,,,,,5999,MISC RETAIL,INACTIVE,SOLE-PROPRIETOR,False,1.0,3588.0,M,2026-01-15 11:58:51,2026-01-15 11:58:51,False,True,True,False,False,False,False,True,,False,True
TXN00010284,2026-02-07 17:53:38,USR84713,MCH8033,20724.96,UTR9679708700,5912,Success,TXN00010284,TXN00010284,USR84713,USR84713,MCH8033,MCH8033,1,False,20724.96,False,False,False,False,2026-02-07 17:53:38,False,False,False,UTR9679708700,False,False,5912,False,Success,SUCCESS,track1_upi_transactions,85,True,False,,,,,,,,,5311,DEPARTMENT STORE,SUSPENDED,INDIVIDUAL,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00016950,03/02/2026 21:52:21,USR92059,MCH5284,"INR 8,732",UTR9637214589,5912,COMPLETED,TXN00016950,TXN00016950,USR92059,USR92059,MCH5284,MCH5284,1,False,8732.0,False,False,False,False,2026-03-02 21:52:21,False,False,False,UTR9637214589,False,False,5912,False,COMPLETED,SUCCESS,track1_upi_transactions,86,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00001288,31/03/2026 16:52:07,USR62469,MCH4709,8772.17,UTR4380253542,5812,COMPLETED,TXN00001288,TXN00001288,USR62469,USR62469,MCH4709,MCH4709,1,False,8772.17,False,False,False,False,2026-03-31 16:52:07,False,False,False,UTR4380253542,False,False,5812,False,COMPLETED,SUCCESS,track1_upi_transactions,87,True,False,,,,,,,,,4814,PHONE SERVICE,LIVE,INDIVIDUAL,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00018168,2026-02-26 18:15:26,USR18484,MCH7007,14231.14,UTR0728524782,05411,S,TXN00018168,TXN00018168,USR18484,USR18484,MCH7007,MCH7007,1,False,14231.14,False,False,False,False,2026-02-26 18:15:26,False,False,False,UTR0728524782,False,False,5411,False,S,SUCCESS,track1_upi_transactions,88,True,False,,,,,,,,,7011,HOTELS,DISABLED,SOLE_PROPRIETOR,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00019686,2026-02-09 03:30:45,USR18812,MCH4407,12580.71,UTR6640964146,5812,COMPLETED,TXN00019686,TXN00019686,USR18812,USR18812,MCH4407,MCH4407,1,False,12580.71,False,False,False,False,2026-02-09 03:30:45,False,False,False,UTR6640964146,False,False,5812,False,COMPLETED,SUCCESS,track1_upi_transactions,89,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00003100,2026-03-16 03:54:54,USR57308,MCH7112,10845.23,UTR1936400434,05411,S,TXN00003100,TXN00003100,USR57308,USR57308,MCH7112,MCH7112,1,False,10845.23,False,False,False,False,2026-03-16 03:54:54,False,False,False,UTR1936400434,False,False,5411,False,S,SUCCESS,track1_upi_transactions,90,False,True,VERIFIED,IQTVG0419S,768727110489,46902.0,Jaipur,Rajasthan,Farmer,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00004458,2026-01-14 17:23:21,USR45841,MCH8118,"₹3,508.28",UTR4012895022,,TXN_SUCCESS,TXN00004458,TXN00004458,USR45841,USR45841,MCH8118,MCH8118,1,False,3508.28,False,False,False,False,2026-01-14 17:23:21,False,False,False,UTR4012895022,False,False,,True,TXN_SUCCESS,SUCCESS,track1_upi_transactions,91,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00005596,2026-02-09 17:41:28,USR14781,MCH9010,Rs. 11951.91,UTR7767785322,,Success,TXN00005596,TXN00005596,USR14781,USR14781,MCH9010,MCH9010,1,False,11951.91,False,False,False,False,2026-02-09 17:41:28,False,False,False,UTR7767785322,False,False,,True,Success,SUCCESS,track1_upi_transactions,92,False,True,VERIFIED,UXMNF9914,333321178730,25594.0,Pune,Maharashtra,Gig Worker,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00013560,10/02/2026 18:48:56,USR52838,MCH2487,Rs. 12874.04,UTR2505214559,7011,SUCCESS,TXN00013560,TXN00013560,USR52838,USR52838,MCH2487,MCH2487,1,False,12874.04,False,False,False,False,2026-10-02 18:48:56,False,False,False,UTR2505214559,False,False,7011,False,SUCCESS,SUCCESS,track1_upi_transactions,93,False,False,VERIFIED,BCKGP 2213 K,201045222754,20140.0,Calcutta,West Bengal,Student,False,5812,FOOD,INACTIVE,PARTNERSHIP,True,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00005113,2026-01-20 22:08:15,USR59091,MCH5481,15023.8,UTR7885746162,7011,SUCCESS,TXN00005113,TXN00005113,USR59091,USR59091,MCH5481,MCH5481,1,False,15023.8,False,False,False,False,2026-01-20 22:08:15,False,False,False,UTR7885746162,False,False,7011,False,SUCCESS,SUCCESS,track1_upi_transactions,94,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00004382,2026-02-09 07:49:44,USR41359,MCH6188,"INR 1,788",UTR3223727564,5411,Fail,TXN00004382,TXN00004382,USR41359,USR41359,MCH6188,MCH6188,1,False,1788.0,False,False,False,False,2026-02-09 07:49:44,False,False,False,UTR3223727564,False,False,5411,False,Fail,FAILED,track1_upi_transactions,95,True,False,,,,,,,,,4131,TRANSPRT,ACTIVE,PRIVATE-LIMITED,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00000501,2026-03-21 07:59:26,USR89249,MCH6141,17457.06,UTR6418765672,4131,SUCCESS,TXN00000501,TXN00000501,USR89249,USR89249,MCH6141,MCH6141,1,False,17457.06,False,False,False,False,2026-03-21 07:59:26,False,False,False,UTR6418765672,False,False,4131,False,SUCCESS,SUCCESS,track1_upi_transactions,96,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00015867,02-03-2026 09:51:32 AM,USR22510,MCH1710,19999.28,UTR4037860306,,TXN_SUCCESS,TXN00015867,TXN00015867,USR22510,USR22510,MCH1710,MCH1710,1,False,19999.28,False,False,False,False,2026-02-03 09:51:32,False,False,False,UTR4037860306,False,False,,True,TXN_SUCCESS,SUCCESS,track1_upi_transactions,97,True,False,,,,,,,,,5912.0,PHARMACIES,ENABLED,PARTNERSHIP,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00009000,2026-03-08 18:50:10,USR50781,MCH4452,23299.28,UTR7035856587,,Declined,TXN00009000,TXN00009000,USR50781,USR50781,MCH4452,MCH4452,1,False,23299.28,False,False,False,False,2026-03-08 18:50:10,False,False,False,UTR7035856587,False,False,,True,Declined,FAILED,track1_upi_transactions,98,False,True,PENDING,ZHLKV8884I,397054927037,59108.0,Kolkata,West Bengal,Student,True,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00015273,2026-02-25 21:26:11,USR68103,MCH9191,9060.1,UTR3174009003,4131,TXN_SUCCESS,TXN00015273,TXN00015273,USR68103,USR68103,MCH9191,MCH9191,1,False,9060.1,False,False,False,False,2026-02-25 21:26:11,False,False,False,UTR3174009003,False,False,4131,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,99,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
